Epoch,Phase,Loss,Accuracy,Precision,Recall,F1-Score
1,train,2.4018,0.3905,0.4477,0.4259,0.4210
1,val,1.1846,0.8848,0.8894,0.8848,0.8736
2,train,1.9050,0.5705,0.5428,0.5464,0.5429
2,val,0.9843,0.8951,0.9080,0.8951,0.8907
3,train,1.6548,0.6589,0.5687,0.5722,0.5700
3,val,0.8483,0.9188,0.9373,0.9188,0.9141
4,train,1.6151,0.6670,0.5414,0.5412,0.5408
4,val,0.8413,0.9099,0.9285,0.9099,0.9055
5,train,1.6456,0.6424,0.5611,0.5619,0.5609
5,val,0.8929,0.9335,0.9455,0.9335,0.9330
6,train,1.5040,0.6902,0.5671,0.5696,0.5678
6,val,0.8162,0.9291,0.9373,0.9291,0.9296
7,train,1.4880,0.7032,0.6704,0.6712,0.6704
7,val,0.7812,0.9394,0.9451,0.9394,0.9342
8,train,1.6303,0.6277,0.5510,0.5534,0.5515
8,val,0.8504,0.9335,0.9384,0.9335,0.9338
9,train,1.5418,0.6644,0.6146,0.6158,0.6148
9,val,0.8341,0.9424,0.9517,0.9424,0.9421
10,train,1.4870,0.6764,0.5370,0.5379,0.5369
10,val,0.7773,0.9439,0.9474,0.9439,0.9444
11,train,1.4161,0.7144,0.5090,0.5098,0.5090
11,val,0.7809,0.9424,0.9458,0.9424,0.9405
12,train,1.4383,0.6895,0.5370,0.5375,0.5371
12,val,0.7840,0.9409,0.9419,0.9409,0.9407
13,train,1.4207,0.6963,0.5531,0.5537,0.5529
13,val,0.8069,0.9380,0.9411,0.9380,0.9349
14,train,1.4141,0.7028,0.5841,0.5848,0.5841
14,val,0.7673,0.9453,0.9551,0.9453,0.9452
15,train,1.3852,0.6973,0.5865,0.5874,0.5863
15,val,0.8292,0.9173,0.9377,0.9173,0.9140
16,train,1.3844,0.6815,0.6366,0.6361,0.6359
16,val,0.7883,0.9453,0.9462,0.9453,0.9451
17,train,1.4742,0.6583,0.4891,0.4898,0.4890
17,val,0.7908,0.9660,0.9666,0.9660,0.9660
18,train,1.3637,0.7046,0.5660,0.5648,0.5650
18,val,0.8086,0.9424,0.9448,0.9424,0.9425
19,train,1.3389,0.7245,0.5742,0.5748,0.5741
19,val,0.8015,0.9513,0.9601,0.9513,0.9510
20,train,1.2451,0.7553,0.5859,0.5866,0.5860
20,val,0.7892,0.9350,0.9445,0.9350,0.9344
21,train,1.3268,0.7091,0.6680,0.6679,0.6675
21,val,0.8040,0.9409,0.9414,0.9409,0.9384
22,train,1.3604,0.7042,0.5316,0.5323,0.5317
22,val,0.7943,0.9409,0.9413,0.9409,0.9396
23,train,1.3446,0.7105,0.6280,0.6280,0.6275
23,val,0.7851,0.9498,0.9507,0.9498,0.9483
24,train,1.3162,0.7068,0.5274,0.5279,0.5273
24,val,0.7564,0.9468,0.9535,0.9468,0.9467
25,train,1.3782,0.6739,0.6392,0.6391,0.6388
25,val,0.8759,0.9114,0.9413,0.9114,0.9042
26,train,1.3280,0.6967,0.5558,0.5556,0.5551
26,val,0.8033,0.9350,0.9374,0.9350,0.9347
27,train,1.4482,0.6403,0.4538,0.4536,0.4534
